## number of indices and start and end years in scaIndex.dat
# n3PAgeSeries
3

# nTAgeSeries
2

# nAgeSeries
5

# ageIndex
1 2 3 4 5

# index min ages
2 4 3 4 2

# index max ages
11 10 9 6 3

# ageFirstYear
1 9 38 17 17

# ageLastYear
45 45 45 45 44

## proportions at age
# paaCatchN
0.07950	0.15872	0.26506	0.10774	0.21750	0.24346	0.19776	0.47424	0.12437	0.21544	0.35003	0.09792	0.08702	0.10268	0.37472	0.24799	0.02534	0.17582	0.05980	0.44534	0.08401	0.43622	0.43017	0.30912	0.13801	0.44301	0.19517	0.15557	0.10498	0.12708	0.03289	0.28408	0.11750	0.12706	0.02516	0.02665	0.09334	0.05369	0.14377	0.01920	0.06547	0.00417	0.02758	0.02922	0.04371
0.02545	0.09813	0.11630	0.04643	0.16830	0.16444	0.16336	0.20767	0.25780	0.10288	0.20243	0.39100	0.09654	0.07809	0.07185	0.31380	0.23526	0.05930	0.22615	0.04982	0.29750	0.07925	0.25546	0.29351	0.24808	0.09369	0.36730	0.25715	0.26602	0.18733	0.12213	0.14229	0.42823	0.12618	0.26942	0.21605	0.06589	0.25611	0.37634	0.23581	0.26910	0.17543	0.07965	0.20681	0.15851
0.03765	0.02696	0.05832	0.03024	0.11424	0.05195	0.08078	0.10178	0.07209	0.23689	0.10201	0.19670	0.44572	0.07128	0.04615	0.08798	0.32070	0.25170	0.09311	0.18111	0.07559	0.17668	0.04423	0.17675	0.20085	0.16774	0.09399	0.40123	0.27029	0.34059	0.22372	0.28358	0.11108	0.42650	0.30252	0.47140	0.24463	0.13708	0.20626	0.47503	0.26541	0.43677	0.27514	0.16394	0.22093
0.07231	0.04159	0.01534	0.01252	0.04179	0.05655	0.02432	0.06978	0.03511	0.10646	0.14142	0.08652	0.12390	0.22579	0.08264	0.04303	0.03989	0.22238	0.17996	0.03195	0.17373	0.04933	0.05318	0.03796	0.05866	0.11309	0.08357	0.07625	0.19974	0.21162	0.27835	0.09373	0.13819	0.13672	0.32476	0.17320	0.43550	0.38018	0.15177	0.16831	0.30722	0.18411	0.31460	0.38524	0.14964
0.01497	0.02648	0.01936	0.00834	0.01769	0.02566	0.01250	0.01627	0.01105	0.07244	0.06421	0.11712	0.05633	0.07741	0.17548	0.06040	0.05662	0.05672	0.16345	0.06235	0.03411	0.05924	0.01025	0.02771	0.01494	0.02976	0.04837	0.07774	0.06606	0.06806	0.12748	0.04972	0.09043	0.06800	0.03463	0.09260	0.09777	0.10501	0.06892	0.06268	0.05890	0.13532	0.17693	0.16413	0.21645
0.01690	0.00721	0.01630	0.00377	0.00408	0.00246	0.00338	0.01070	0.00236	0.03149	0.02195	0.03033	0.05787	0.05329	0.07315	0.06799	0.09791	0.06224	0.04508	0.05510	0.06856	0.01972	0.01533	0.00780	0.01583	0.00519	0.01425	0.02183	0.03506	0.04054	0.06762	0.07207	0.05070	0.03966	0.00983	0.00338	0.04852	0.05924	0.02020	0.01318	0.02755	0.04303	0.11016	0.02090	0.13154
0.09804	0.12077	0.01379	0.00090	0.00332	0.00868	0.00091	0.00082	0.00349	0.02249	0.01525	0.01464	0.03070	0.08917	0.09500	0.15348	0.16825	0.15187	0.12939	0.05406	0.09111	0.03459	0.01071	0.01294	0.00826	0.00677	0.00862	0.00486	0.00978	0.01293	0.05227	0.03590	0.03239	0.07062	0.03312	0.00329	0.00149	0.00687	0.00136	0.00117	0.00483	0.01835	0.01505	0.02736	0.06909

## cpue proportions at age
# paaCPUEn
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.1458	0.2726	0.2032	0.1582	0.1608	0.4704	0.0810	0.0370	0.0567	0.0324	0.1748	0.1382	0.1270	0.2261	0.1735	0.2572	0.2911	0.1402	0.3785	0.0494	0.0664	0.0600	0.2272	0.2500	0.0433	0.0244	0.0022	0.0144	0.0016	0.0015	0.0224	0.0105	0.0000	0.0011	0.0036	0.0072	0.0082
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.1431	0.1646	0.3491	0.2582	0.1468	0.1196	0.4913	0.3801	0.0911	0.2356	0.2114	0.4761	0.3482	0.2721	0.5660	0.3252	0.3184	0.2951	0.2825	0.5516	0.4126	0.1776	0.1445	0.4266	0.3705	0.0942	0.1237	0.1232	0.0770	0.0453	0.0925	0.1003	0.0215	0.0141	0.0225	0.1115	0.0401
